date,Q_mm,P_mm,Tmean,P_mm_filled,Tmean_filled,PET_mm,Qsim_GR4J,Qsim_GR5J,Qsim_GR6J,Qsim_mm
2021-07-20,3.0826406173170735,0,21.07511737089202,0,21.07511737089202,4.395786284985288,NA,NA,NA,NA
2021-07-21,4.335774286829269,0,22.51234567901235,0,22.51234567901235,4.628063805507019,NA,NA,NA,NA
2021-07-22,42.65352832094826,0,21.53521126760564,0,21.53521126760564,4.453713986864112,NA,NA,NA,NA
2021-07-23,46.91042313807949,0,21.145833333333332,0,21.145833333333332,4.378211574119655,NA,NA,NA,NA
2021-07-24,46.30309756609756,0,23.064814814814813,0,23.064814814814813,4.68831876567418,NA,NA,NA,NA
2021-07-25,46.38209759656149,0.508,24.37715179968701,0.508,24.37715179968701,4.895435438448565,NA,NA,NA,NA
2021-07-26,68.4085877385366,0,24.398148148148152,0,24.398148148148152,4.88645689075,NA,NA,NA,NA
2021-07-27,68.32769951560975,12.446,23.692901234567906,12.446,23.692901234567906,4.756708721832371,NA,NA,NA,NA
2021-07-28,52.91038373490897,0,24.678240740740744,0,24.678240740740744,4.906745704227646,NA,NA,NA,NA
2021-07-29,44.87841637317073,0,23.963734567901234,0,23.963734567901234,4.775274339653875,NA,NA,NA,NA
2021-07-30,37.20298695804879,0,25.876369327073558,0,25.876369327073558,5.076018440908877,NA,NA,NA,NA
2021-07-31,25.40043505471976,0,22.540123456790123,0,22.540123456790123,4.514198196146055,NA,NA,NA,NA
2021-08-01,16.669278951794634,0,23.307832422586518,0,23.307832422586518,4.625976936481315,NA,NA,NA,NA
2021-08-02,6.741590714458536,0,20.729938271604933,0,20.729938271604933,4.1916187847746205,NA,NA,NA,NA
2021-08-03,3.8417767568341468,0,20.5570987654321,0,20.5570987654321,4.150157671997278,NA,NA,NA,NA
2021-08-04,2.741643323394023,0,20.426984126984127,0,20.426984126984127,4.1154893097142455,NA,NA,NA,NA
2021-08-05,0.5876271799147195,0,20.983024691358025,0,20.983024691358025,4.191343200287339,NA,NA,NA,NA
2021-08-06,0.32216309634146345,0,21.905864197530864,0,21.905864197530864,4.325241955874363,NA,NA,NA,NA
2021-08-07,0.25598079951219516,0,21.968364197530864,0,21.968364197530864,4.319970701988468,NA,NA,NA,NA
2021-08-08,0.17811675876513733,0,21.98688271604938,0,21.98688271604938,4.30729072650101,NA,NA,NA,NA
2021-08-09,0.08887713000000001,0,23.57511737089202,0,23.57511737089202,4.543881812260462,NA,NA,NA,NA
2021-08-10,0.06426583463414634,0,24.00771604938272,0,24.00771604938272,4.595175378940165,NA,NA,NA,NA
2021-08-11,0.11050279933140032,0,25.49768518518518,0,25.49768518518518,4.812455637566784,NA,NA,NA,NA
2021-08-12,0.12048364209652312,0,25.048611111111114,0,25.048611111111114,4.722772974806321,NA,NA,NA,NA
2021-08-13,6.0084227951645675,0,25.11033950617284,0,25.11033950617284,4.713270517488346,NA,NA,NA,NA
2021-08-14,18.138456055243907,24.13,24.997685185185187,24.13,24.997685185185187,4.676161456483388,NA,NA,NA,NA
2021-08-15,20.11583171261049,1.016,23.035493827160494,1.016,23.035493827160494,4.351768157240452,NA,NA,NA,NA
2021-08-16,41.88006532756098,3.8100000000000005,22.565727699530516,3.8100000000000005,22.565727699530516,4.260330455457936,NA,NA,NA,NA
2021-08-17,65.43380747634147,5.842,21.3179012345679,5.842,21.3179012345679,4.049502056997327,NA,NA,NA,NA
2021-08-18,125.12272535487806,60.198,23.701388888888886,60.198,23.701388888888886,4.396325675293254,NA,NA,NA,NA
2021-08-19,63.3627425795122,1.27,22.539351851851855,1.27,22.539351851851855,4.198914479801392,NA,NA,NA,NA
2021-08-20,60.757165415930416,14.732000000000001,22.19598765432099,14.732000000000001,22.19598765432099,4.127091490966243,NA,NA,NA,NA
2021-08-21,56.019352378536595,0,21.34490740740741,0,21.34490740740741,3.9787920845731013,NA,NA,NA,NA
2021-08-22,57.43295072341465,1.5239999999999998,23.014084507042252,1.5239999999999998,23.014084507042252,4.210226536559785,NA,NA,NA,NA
2021-08-23,60.36668894341464,0,23.575396825396822,0,23.575396825396822,4.273214719262797,20.442546215973266,20.626819024349068,20.69131774796891,20.217358831099677
2021-08-24,50.66091945073171,0,24.754428341384862,0,24.754428341384862,4.426966512865512,20.24939051264861,20.623511078132175,20.691308345868126,19.99663017205382
2021-08-25,41.346736092516295,0,24.78472222222222,0,24.78472222222222,4.40858222749091,20.185140423371493,20.623238434149485,20.69130822761498,19.919437223108112
2021-08-26,34.60799085567895,0.7619999999999999,23.63271604938272,0.7619999999999999,23.63271604938272,4.21577203206623,20.163511802266335,20.623215956733667,20.691308226127674,19.89207334992785
2021-08-27,30.72033473505659,1.778,24.844135802469136,1.778,24.844135802469136,4.370599553369652,20.156201774504723,20.62321410360251,20.691308226108966,19.88232689534768
2021-08-28,18.75714360402412,0,24.57021604938272,0,24.57021604938272,4.306872897444181,20.153727805028225,20.623213950822446,20.691308226108724,19.878849526110063
2021-08-29,NA,NA,NA,0,23.265432098765434,4.09398937881456,20.15289014551955,20.62321393822661,20.691308226108724,19.87760811119102
2021-08-30,119.61752153853661,34.798,21.96064814814815,34.798,21.96064814814815,3.8829588939332185,50.162185043053334,51.39659613672869,51.58346057230001,49.78270839203091
2021-08-31,192.34294734146343,0,21.614197530864196,0,21.614197530864196,3.811052860782466,24.326568929262532,21.305976578835935,20.76334925231881,24.346516878014857
