"Location Properties"
"Location Name = default-855821"
"Location ID = 4981857939881984"
"Latitude = 40.58833 °"
"Longitude = -105.06587 °"
"Time shown in UTC"
""
""
"Date Time","Temperature (C)","Battery Level (%)","Baro (psi)"
"2022-09-19 13:10:00.000","14.186531066894531","13.015312194824219","13.769177327587663"
"2022-09-19 13:20:00.000","14.325958251953125","13.013994216918945","13.77101493520153"
"2022-09-19 13:30:00.000","14.454658508300781","13.012677192687988","13.773355317923624"
"2022-09-19 13:40:00.000","14.626262664794922","13.01136589050293","13.773043738983315"
"2022-09-19 13:50:00.000","14.808589935302734","13.010048866271973","13.775065461425548"
"2022-09-19 14:00:00.000","14.969463348388672","13.008469581604004","13.7739997198229"
"2022-09-19 14:10:00.000","15.173240661621094","13.007152557373047","13.774806992531882"
"2022-09-19 14:20:00.000","15.377017974853516","13.005840301513672","13.773337614574743"
"2022-09-19 14:30:00.000","15.645145416259766","13.004523277282715","13.771875317957157"
"2022-09-19 14:40:00.000","15.945449829101562","13.003206253051758","13.769425174472"
"2022-09-19 14:50:00.000","16.267200469970703","13.0018949508667","13.767931011826427"
"2022-09-19 15:00:00.000","16.664031982421875","13.000577926635742","13.767009257461345"
"2022-09-19 15:10:00.000","17.08230972290039","12.998998641967773","13.765947056528473"
"2022-09-19 15:20:00.000","17.52204132080078","12.997686386108398","13.765339241550219"
"2022-09-19 15:30:00.000","18.036842346191406","12.996369361877441","13.765543420173982"
"2022-09-19 15:40:00.000","18.51947021484375","12.994790077209473","13.765741697681452"
"2022-09-19 15:50:00.000","18.894851684570312","12.993478775024414","13.765611873122989"
"2022-09-19 16:00:00.000","19.29167938232422","12.992161750793457","13.76415193695192"
"2022-09-19 16:10:00.000","19.59197998046875","12.9908447265625","13.760412989668211"
"2022-09-19 16:20:00.000","19.93518829345703","12.989532470703125","13.76045193703575"
"2022-09-19 16:30:00.000","20.256935119628906","12.988215446472168","13.759156051897648"
"2022-09-19 16:40:00.000","20.58941650390625","12.986898422241211","13.756669321491469"
"2022-09-19 16:50:00.000","20.868270874023438","12.985587120056152","13.754634616593389"
"2022-09-19 17:00:00.000","21.27582550048828","12.984007835388184","13.753604281688505"
"2022-09-19 17:10:00.000","21.61902618408203","12.982690811157227","13.752421697983241"
"2022-09-19 17:20:00.000","21.919326782226562","12.981378555297852","13.751129353514914"
"2022-09-19 17:30:00.000","22.12310791015625","12.980061531066895","13.752848938802906"
"2022-09-19 17:40:00.000","22.262535095214844","12.978482246398926","13.752009800065938"
"2022-09-19 17:50:00.000","22.487754821777344","12.977165222167969","13.752942176440348"
"2022-09-19 18:00:00.000","22.627182006835938","12.97585391998291","13.75091691332834"
"2022-09-19 18:10:00.000","22.605735778808594","12.974798202514648","13.748203580056481"
"2022-09-19 18:20:00.000","22.5413818359375","12.973487854003906","13.745841953315729"
"2022-09-19 18:30:00.000","22.487754821777344","12.972169876098633","13.745870278673939"
"2022-09-19 18:40:00.000","22.50920867919922","12.970852851867676","13.742648269177561"
"2022-09-19 18:50:00.000","22.627182006835938","12.969273567199707","13.738880996535643"
"2022-09-19 19:00:00.000","22.830963134765625","12.967962265014648","13.73746354840189"
"2022-09-19 19:10:00.000","22.841690063476562","12.966644287109375","13.737056371377621"
"2022-09-19 19:20:00.000","22.69153594970703","12.965327262878418","13.735551586722721"
"2022-09-19 19:30:00.000","22.573562622070312","12.96401596069336","13.733154553284207"
"2022-09-19 19:40:00.000","22.50920867919922","12.962698936462402","13.730633596403525"
"2022-09-19 19:50:00.000","22.444854736328125","12.961387634277344","13.72866144333816"
"2022-09-19 20:00:00.000","22.43413543701172","12.960070610046387","13.728842017496747"
"2022-09-19 20:10:00.000","22.455581665039062","12.95875358581543","13.729096945720636"
"2022-09-19 20:20:00.000","22.455581665039062","12.957441329956055","13.728087854834408"
"2022-09-19 20:30:00.000","22.401954650878906","12.956124305725098","13.726469768746668"
"2022-09-19 20:40:00.000","22.380508422851562","12.955069541931152","13.724448046304435"
"2022-09-19 20:50:00.000","22.34833526611328","12.953495979309082","13.725173883608564"
"2022-09-19 21:00:00.000","22.251808166503906","12.952441215515137","13.725965813415183"
"2022-09-19 21:10:00.000","22.144554138183594","12.950860977172852","13.725990598103616"
"2022-09-19 21:20:00.000","22.058753967285156","12.949811935424805","13.726618476877269"
"2022-09-19 21:30:00.000","21.96222686767578","12.948494911193848","13.72608029507128"
"2022-09-19 21:40:00.000","21.865699768066406","12.94717788696289","13.725556275944397"
"2022-09-19 21:50:00.000","21.715553283691406","12.94560432434082","13.72376469703762"
"2022-09-19 22:00:00.000","21.533226013183594","12.944549560546875","13.723522751269577"
"2022-09-19 22:10:00.000","21.3187255859375","12.943231582641602","13.723594744888361"
"2022-09-19 22:20:00.000","21.114944458007812","12.94192123413086","13.725963452968665"
"2022-09-19 22:30:00.000","20.921897888183594","12.940340995788574","13.72666450558436"
"2022-09-19 22:40:00.000","20.771743774414062","12.939023971557617","13.729100486390413"
"2022-09-19 22:50:00.000","20.63231658935547","12.93797492980957","13.729344792604973"
"2022-09-19 23:00:00.000","20.525062561035156","12.936657905578613","13.729022591655335"
"2022-09-19 23:10:00.000","20.417816162109375","12.935340881347656","13.729203165813924"
"2022-09-19 23:20:00.000","20.310562133789062","12.933767318725586","13.729606802168416"
"2022-09-19 23:30:00.000","20.20331573486328","12.932449340820312","13.730152065313955"
"2022-09-19 23:40:00.000","20.09606170654297","12.931132316589355","13.729797998336332"
"2022-09-19 23:50:00.000","19.999534606933594","12.929821014404297","13.729624505517297"
"2022-09-20 00:00:00.000","19.924461364746094","12.927448272705078","13.73003522321134"
"2022-09-20 00:10:00.000","20.567962646484375","12.898516654968262","13.730955797353163"
"2022-09-20 00:20:00.000","19.999534606933594","12.897199630737305","13.732740294920387"
"2022-09-20 00:30:00.000","19.75286102294922","12.895888328552246","13.732638795720135"
"2022-09-20 00:40:00.000","19.581260681152344","12.894046783447266","13.734094010998168"
"2022-09-20 00:50:00.000","19.431106567382812","12.892728805541992","13.735555127392496"
"2022-09-20 01:00:00.000","19.3238525390625","12.891149520874023","13.737447025276268"
"2022-09-20 01:10:00.000","19.227325439453125","12.889570236206055","13.738657934339741"
"2022-09-20 01:20:00.000","19.13080596923828","12.888258934020996","13.738201187938605"
"2022-09-20 01:30:00.000","19.05572509765625","12.886678695678711","13.740877934289442"
"2022-09-20 01:40:00.000","18.98065185546875","12.885361671447754","13.740877934289442"
"2022-09-20 01:50:00.000","18.851951599121094","12.884050369262695","13.741653340970439"
"2022-09-20 02:00:00.000","18.75542449951172","12.882733345031738","13.74100185773161"
"2022-09-20 02:10:00.000","18.658897399902344","12.881416320800781","13.740853149601008"
"2022-09-20 02:20:00.000","18.551651000976562","12.880105018615723","13.739683548351591"
"2022-09-20 02:30:00.000","18.465843200683594","12.878524780273438","13.740923962996533"
"2022-09-20 02:40:00.000","18.41222381591797","12.87720775604248","13.741391331406998"
"2022-09-20 02:50:00.000","18.32642364501953","12.875896453857422","13.74283946534548"
"2022-09-20 03:00:00.000","18.262069702148438","12.874579429626465","13.742959848117872"
"2022-09-20 03:10:00.000","18.20844268798828","12.873000144958496","13.740835446252127"
"2022-09-20 03:20:00.000","18.154815673828125","12.871683120727539","13.741125781173778"
"2022-09-20 03:30:00.000","18.111915588378906","12.870370864868164","13.739362527625213"
"2022-09-20 03:40:00.000","18.069015502929688","12.869053840637207","13.737376211880742"
"2022-09-20 03:50:00.000","18.05829620361328","12.867742538452148","13.736668077925493"
"2022-09-20 04:00:00.000","18.02611541748047","12.86616325378418","13.736142878575352"
"2022-09-20 04:10:00.000","18.004669189453125","12.864846229553223","13.73664329323706"
"2022-09-20 04:20:00.000","18.004669189453125","12.863529205322266","13.73658664252064"
"2022-09-20 04:30:00.000","17.929588317871094","12.86221694946289","13.735494936006301"
"2022-09-20 04:40:00.000","17.811614990234375","12.860899925231934","13.735797073160539"
"2022-09-20 04:50:00.000","17.747268676757812","12.859582901000977","13.736459178408696"
"2022-09-20 05:00:00.000","17.68291473388672","12.858271598815918","13.736154680807939"
"2022-09-20 05:10:00.000","17.650741577148438","12.856954574584961","13.736985557982097"
"2022-09-20 05:20:00.000","17.6400146484375","12.855636596679688","13.736055542054205"
"2022-09-20 05:30:00.000","17.59711456298828","12.854326248168945","13.734861156116354"
"2022-09-20 05:40:00.000","17.575660705566406","12.853008270263672","13.734570821194701"
"2022-09-20 05:50:00.000","17.52204132080078","12.851428985595703","13.735092479875068"
"2022-09-20 06:00:00.000","17.52204132080078","12.850117683410645","13.734804505399934"
"2022-09-20 06:10:00.000","17.44696044921875","12.848800659179688","13.733915797286098"
"2022-09-20 06:20:00.000","17.44696044921875","12.847221374511719","13.73475139535329"
"2022-09-20 06:30:00.000","17.44696044921875","12.845909118652344","13.734255701584617"
"2022-09-20 06:40:00.000","17.425514221191406","12.844592094421387","13.734284026942827"
"2022-09-20 06:50:00.000","17.44696044921875","12.843012809753418","13.732701347552847"
"2022-09-20 07:00:00.000","17.500587463378906","12.84143352508545","13.731617902601318"
"2022-09-20 07:10:00.000","17.543487548828125","12.84012222290039","13.729794457666555"
"2022-09-20 07:20:00.000","17.60784149169922","12.838542938232422","13.729670534224388"
"2022-09-20 07:30:00.000","17.67218780517578","12.837224960327148","13.728700390705697"
"2022-09-20 07:40:00.000","17.715087890625","12.83591365814209","13.728342783058297"
"2022-09-20 07:50:00.000","17.768714904785156","12.834334373474121","13.727000869213104"
"2022-09-20 08:00:00.000","17.79016876220703","12.833017349243164","13.725538572595516"
"2022-09-20 08:10:00.000","17.843788146972656","12.83169937133789","13.725198668296997"
"2022-09-20 08:20:00.000","17.843788146972656","12.830389022827148","13.723913405168222"
"2022-09-20 08:30:00.000","17.86524200439453","12.828808784484863","13.725255319013417"
"2022-09-20 08:40:00.000","17.843788146972656","12.827491760253906","13.726009481675757"
"2022-09-20 08:50:00.000","17.811614990234375","12.826180458068848","13.726473309416443"
"2022-09-20 09:00:00.000","17.800888061523438","12.82486343383789","13.726639720895927"
"2022-09-20 09:10:00.000","17.75798797607422","12.823284149169922","13.727893117996715"
"2022-09-20 09:20:00.000","17.747268676757812","12.821971893310547","13.72857646726353"
"2022-09-20 09:30:00.000","17.725814819335938","12.82065486907959","13.727755031875441"
"2022-09-20 09:40:00.000","17.715087890625","12.819337844848633","13.727613405084393"
"2022-09-20 09:50:00.000","17.693641662597656","12.818026542663574","13.727493022312"
"2022-09-20 10:00:00.000","17.629287719726562","12.816709518432617","13.728728716063907"
"2022-09-20 10:10:00.000","17.56494140625","12.815391540527344","13.729560773461325"
"2022-09-20 10:20:00.000","17.52204132080078","12.814081192016602","13.730052926560221"
"2022-09-20 10:30:00.000","17.468414306640625","12.812763214111328","13.73130632366101"
"2022-09-20 10:40:00.000","17.393333435058594","12.81118392944336","13.73312268725622"
"2022-09-20 10:50:00.000","17.33971405029297","12.809866905212402","13.73396182599319"
"2022-09-20 11:00:00.000","17.29681396484375","12.808555603027344","13.734397328375666"
"2022-09-20 11:10:00.000","17.22173309326172","12.80723762512207","13.736142878575352"
"2022-09-20 11:20:00.000","17.189559936523438","12.805927276611328","13.73682268717239"
"2022-09-20 11:30:00.000","17.13593292236328","12.804347038269043","13.739493532406932"
"2022-09-20 11:40:00.000","17.12520980834961","12.803030014038086","13.741380709397669"
"2022-09-20 11:50:00.000","17.103759765625","12.801712989807129","13.742758029940626"
"2022-09-20 12:00:00.000","17.12520980834961","12.800139427185059","13.745378125575042"
"2022-09-20 12:10:00.000","17.211013793945312","12.798822402954102","13.74619956096313"
"2022-09-20 12:20:00.000","17.318260192871094","12.797504425048828","13.746295159047088"
"2022-09-20 12:30:00.000","17.425514221191406","12.79619312286377","13.7461145848885"
"2022-09-20 12:40:00.000","17.543487548828125","12.7946138381958","13.745990661446331"
"2022-09-20 12:50:00.000","17.67218780517578","12.793034553527832","13.745856115994835"
"2022-09-20 13:00:00.000","17.822341918945312","12.791717529296875","13.745084249983615"
"2022-09-20 13:10:00.000","18.036842346191406","12.7904052734375","13.745523293035868"
"2022-09-20 13:20:00.000","18.262069702148438","12.789088249206543","13.746404919810152"
"2022-09-20 13:30:00.000","18.51947021484375","12.787508964538574","13.746741283438894"
"2022-09-20 13:40:00.000","18.766151428222656","12.786197662353516","13.746525302582544"
"2022-09-20 13:50:00.000","19.087905883789062","12.784618377685547","13.748711076057742"
"2022-09-20 14:00:00.000","19.420379638671875","12.783300399780273","13.749102910179646"
"2022-09-20 14:10:00.000","19.75286102294922","12.781983375549316","13.750070693251818"
"2022-09-20 14:20:00.000","20.117515563964844","12.780409812927246","13.750835477923486"
"2022-09-20 14:30:00.000","20.449989318847656","12.778830528259277","13.750523898983177"
"2022-09-20 14:40:00.000","20.750289916992188","12.77751350402832","13.750141506647342"
"2022-09-20 14:50:00.000","20.996971130371094","12.776202201843262","13.74983346837681"
"2022-09-20 15:00:00.000","21.27582550048828","12.774885177612305","13.751156498649864"
"2022-09-20 15:10:00.000","21.490325927734375","12.773567199707031","13.750453085587651"
"2022-09-20 15:20:00.000","21.69409942626953","12.771987915039062","13.75171592447451"
"2022-09-20 15:30:00.000","21.865699768066406","12.770676612854004","13.75233672190861"
"2022-09-20 15:40:00.000","22.08020782470703","12.769359588623047","13.752598731472052"
"2022-09-20 15:50:00.000","22.369781494140625","12.768041610717773","13.751398444417907"
"2022-09-20 16:00:00.000","22.637908935546875","12.766731262207031","13.749957391818977"
"2022-09-20 16:10:00.000","22.895309448242188","12.765413284301758","13.750713914927834"
"2022-09-20 16:20:00.000","23.066917419433594","12.7641019821167","13.748954202049044"
"2022-09-20 16:30:00.000","23.23851776123047","12.762784957885742","13.747566259496757"
"2022-09-20 16:40:00.000","23.442291259765625","12.761467933654785","13.748260230772901"
"2022-09-20 16:50:00.000","23.58171844482422","12.760156631469727","13.74683806174611"
"2022-09-20 17:00:00.000","23.785491943359375","12.758838653564453","13.746263293019101"
"2022-09-20 17:10:00.000","24.010719299316406","12.757521629333496","13.746833340853076"
"2022-09-20 17:20:00.000","24.128700256347656","12.756210327148438","13.746238508330668"
"2022-09-20 17:30:00.000","24.289573669433594","12.75489330291748","13.747201570509805"
"2022-09-20 17:40:00.000","24.38610076904297","12.753576278686523","13.749063962812107"
"2022-09-20 17:50:00.000","24.504074096679688","12.751996994018555","13.744946163862341"
"2022-09-20 18:00:00.000","24.5362548828125","12.750947952270508","13.743076690220487"
"2022-09-20 18:10:00.000","24.56842803955078","12.749367713928223","13.740247695069272"
"2022-09-20 18:20:00.000","24.611328125","12.747788429260254","13.739613915179325"
"2022-09-20 18:30:00.000","24.664955139160156","12.746477127075195","13.737562687155624"
"2022-09-20 18:40:00.000","24.622055053710938","12.745160102844238","13.736663357032459"
"2022-09-20 18:50:00.000","24.589874267578125","12.743843078613281","13.73510900300069"
"2022-09-20 19:00:00.000","24.49335479736328","12.742530822753906","13.733664409731984"
"2022-09-20 19:10:00.000","24.396827697753906","12.740951538085938","13.73311206524689"
"2022-09-20 19:20:00.000","24.31102752685547","12.73963451385498","13.734358381008128"
"2022-09-20 19:30:00.000","24.26812744140625","12.738323211669922","13.731901156183417"
"2022-09-20 19:40:00.000","24.203773498535156","12.736743927001953","13.733342208782346"
"2022-09-20 19:50:00.000","24.053619384765625","12.73542594909668","13.733409481508096"
"2022-09-20 20:00:00.000","23.903472900390625","12.734108924865723","13.73381075741607"
"2022-09-20 20:10:00.000","23.742591857910156","12.732797622680664","13.733562910531733"
"2022-09-20 20:20:00.000","23.50664520263672","12.731218338012695","13.733058955200248"
"2022-09-20 20:30:00.000","23.27069091796875","12.729901313781738","13.73179493609013"
"2022-09-20 20:40:00.000","22.97039031982422","12.72859001159668","13.73006354856955"
"2022-09-20 20:50:00.000","22.70226287841797","12.727272033691406","13.732389768612538"
"2022-09-20 21:00:00.000","22.46630859375","12.72595500946045","13.731848046136774"
"2022-09-20 21:10:00.000","22.219627380371094","12.72464370727539","13.733459050884964"
"2022-09-20 21:20:00.000","21.940780639648438","12.723326683044434","13.73599417044475"
"2022-09-20 21:30:00.000","21.69409942626953","12.722009658813477","13.736338795636303"
"2022-09-20 21:40:00.000","21.458152770996094","12.720436096191406","13.73683330918172"
"2022-09-20 21:50:00.000","21.24364471435547","12.719118118286133","13.738208269278159"
"2022-09-20 22:00:00.000","21.05059814453125","12.717801094055176","13.738424250134509"
"2022-09-20 22:10:00.000","20.88971710205078","12.716489791870117","13.740021092203593"
"2022-09-20 22:20:00.000","20.728843688964844","12.71517276763916","13.740817742903246"
"2022-09-20 22:30:00.000","20.58941650390625","12.713855743408203","13.739648141653829"
"2022-09-20 22:40:00.000","20.449989318847656","12.712544441223145","13.739320039587897"
"2022-09-20 22:50:00.000","20.299835205078125","12.711227416992188","13.738842049168104"
"2022-09-20 23:00:00.000","20.138961791992188","12.709909439086914","13.739202017262024"
"2022-09-20 23:10:00.000","19.956634521484375","12.708598136901855","13.739534840220989"
"2022-09-20 23:20:00.000","19.763580322265625","12.707281112670898","13.739435701467254"
"2022-09-20 23:30:00.000","19.54907989501953","12.705964088439941","13.74017334100397"
"2022-09-20 23:40:00.000","19.302406311035156","12.704652786254883","13.73978740799836"
"2022-09-20 23:50:00.000","19.09862518310547","12.70333480834961","13.73922444150394"
"2022-09-21 00:00:00.000","18.884124755859375","12.700968742370605","13.739812192686795"
"2022-09-21 00:10:00.000","20.964797973632812","12.64756965637207","13.740431809897636"
"2022-09-21 00:20:00.000","19.227325439453125","12.644410133361816","13.742087663129658"
"2022-09-21 00:30:00.000","18.78759765625","12.643098831176758","13.743324537104824"
"2022-09-21 00:40:00.000","18.551651000976562","12.641519546508789","13.745055924625404"
"2022-09-21 00:50:00.000","18.380043029785156","12.640201568603516","13.745703867194456"
"2022-09-21 01:00:00.000","18.240615844726562","12.638628005981445","13.746224345651564"
"2022-09-21 01:10:00.000","18.14409637451172","12.637310981750488","13.74642616382881"
"2022-09-21 01:20:00.000","17.98321533203125","12.63573169708252","13.745608269110498"
"2022-09-21 01:30:00.000","17.843788146972656","12.634414672851562","13.747886099999878"
"2022-09-21 01:40:00.000","17.725814819335938","12.632841110229492","13.747644154231836"
"2022-09-21 01:50:00.000","17.59711456298828","12.631523132324219","13.750006961195846"
"2022-09-21 02:00:00.000","17.457687377929688","12.62994384765625","13.748876307313967"
"2022-09-21 02:10:00.000","17.33971405029297","12.628632545471191","13.746065015511633"
"2022-09-21 02:20:00.000","17.200286865234375","12.627315521240234","13.741570725342326"
"2022-09-21 02:30:00.000","17.14665985107422","12.625736236572266","13.743508651933189"
"2022-09-21 02:40:00.000","17.071582794189453","12.624418258666992","13.745764058580653"
"2022-09-21 02:50:00.000","16.996509552001953","12.622844696044922","13.747895541785947"
"2022-09-21 03:00:00.000","16.910709381103516","12.621527671813965","13.748380613545294"
"2022-09-21 03:10:00.000","16.803455352783203","12.620210647583008","13.74559764710117"
"2022-09-21 03:20:00.000","16.685482025146484","12.618637084960938","13.74561535045005"
"2022-09-21 03:30:00.000","16.578227996826172","12.61732006072998","13.745059465295181"
"2022-09-21 03:40:00.000","16.460254669189453","12.616003036499023","13.743547599300726"
"2022-09-21 03:50:00.000","16.374454498291016","12.614690780639648","13.743179369643999"
"2022-09-21 04:00:00.000","16.27792739868164","12.61311149597168","13.744124728474254"
"2022-09-21 04:10:00.000","16.192127227783203","12.611794471740723","13.744563771526508"
"2022-09-21 04:20:00.000","16.07415008544922","12.610215187072754","13.745066546634733"
"2022-09-21 04:30:00.000","15.999073028564453","12.608903884887695","13.747665398250493"
"2022-09-21 04:40:00.000","15.870372772216797","12.607324600219727","13.747155541802714"
"2022-09-21 04:50:00.000","15.838199615478516","12.606006622314453","13.745689704515351"
"2022-09-21 05:00:00.000","15.795295715332031","12.604695320129395","13.746160613595592"
"2022-09-21 05:10:00.000","15.698772430419922","12.603378295898438","13.745714489203785"
"2022-09-21 05:20:00.000","15.634422302246094","12.601799011230469","13.744620422242926"
"2022-09-21 05:30:00.000","15.591522216796875","12.6002197265625","13.742991714145857"
"2022-09-21 05:40:00.000","15.505718231201172","12.598907470703125","13.744330087321275"
